date,price
2023-11-07,8255.17
2023-11-08,8255.17
2023-11-09,8357.16
2023-11-10,8357.16
2023-11-13,8357.16
2023-11-14,8239.17
2023-11-15,8455.15
2023-11-16,8481.15
2023-11-17,8441.15
2023-11-20,8351.16
2023-11-21,8385.16
2023-11-22,8377.16
2023-11-23,8311.16
2023-11-24,8213.17
2023-11-27,8215.17
2023-11-28,8239.17
2023-11-29,8271.17
2023-11-30,8215.17
2023-12-01,8221.17
2023-12-04,8237.17
2023-12-05,8189.18
2023-12-06,8189.18
2023-12-07,8099.19
2023-12-08,8099.19
2023-12-11,8099.19
2023-12-12,8099.19
2023-12-13,8099.19
2023-12-14,8203.17
2023-12-15,7989.2
2023-12-18,7961.2
2023-12-19,7993.2
2023-12-20,7971.2
2023-12-21,7963.2
2023-12-22,7887.21
2023-12-25,7887.21
2023-12-26,7923.2
2023-12-27,7963.2
2023-12-28,7955.2
2023-12-29,7879.21
2024-01-01,7899.21
2024-01-02,7735.22
2024-01-03,7739.22
2024-01-04,7739.22
2024-01-05,7863.21
2024-01-08,7795.22
2024-01-09,7795.22
2024-01-10,7795.22
2024-01-11,7795.22
2024-01-12,7795.22
2024-01-15,7795.22
2024-01-16,7749.22
2024-01-17,7745.22
2024-01-18,7699.23
2024-01-19,7805.21
2024-01-22,7861.21
2024-01-23,7835.21
2024-01-24,7893.21
2024-01-25,7867.21
2024-01-26,7737.22
2024-01-29,7619.23
2024-01-30,7385.26
2024-01-31,7307.26
2024-02-01,7311.26
2024-02-02,7273.27
2024-02-05,7231.27
2024-02-06,7255.27
2024-02-07,7263.27
2024-02-08,7271.27
2024-02-09,7271.27
2024-02-19,7335.26
2024-02-20,7423.25
2024-02-21,7383.26
2024-02-22,7389.26
2024-02-23,7397.26
2024-02-26,7361.26
2024-02-27,7399.26
2024-02-28,7427.25
2024-02-29,7413.25
2024-03-01,7531.24
2024-03-04,7501.24
2024-03-05,7501.24
2024-03-06,7501.24
2024-03-07,7501.24
2024-03-08,7501.24
2024-03-11,7501.24
2024-03-12,7325.26
2024-03-13,7325.26
2024-03-14,7523.24
2024-03-15,7805.21
2024-03-18,7859.21
2024-03-19,7833.21
2024-03-20,7821.21
2024-03-21,7949.2
2024-03-22,7903.2
2024-03-25,7825.21
2024-03-26,7851.21
2024-03-27,7727.22
2024-03-28,7665.23
2024-03-29,7709.22
2024-04-01,7777.22
2024-04-02,7821.21
2024-04-03,7883.21
2024-04-08,7809.21
2024-04-09,7709.22
2024-04-10,7665.23
2024-04-11,7689.23
2024-04-12,7623.23
2024-04-15,7687.23
2024-04-16,7611.23
2024-04-17,7519.24
2024-04-18,7483.25
2024-04-19,7459.25
2024-04-22,7449.25
2024-04-23,7575.24
2024-04-24,7639.23
2024-04-25,7599.24
2024-04-26,7557.24
2024-04-29,7617.23
2024-04-30,7609.23
2024-05-01,7595.24
2024-05-02,7595.24
2024-05-03,7595.24
2024-05-06,7595.24
2024-05-07,7687.23
2024-05-08,7741.22
2024-05-09,7729.22
2024-05-10,7517.24
2024-05-13,7517.24
2024-05-14,7517.24
